ctgr,input,probe_asn,measurement_start_time,location,accessible,blocking,explorer,api
POLR,http://www.khilafah.com,36992,2017-11-25 4:02:03,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=%2Bm8fWZMofdgVUrT6f5wtNrTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CcpqUI0WcMPSl9o79hJYlpQ3Ll%2BwRayYWhvieaaHmFl0nz%2FaBU6N9V3g7uYZ56rcC0TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvYdlZCNsBjAjZhhno8JUbUyEWjkq%2Bx1H%2FdH4yFpadTYvFe64aFjIh%2BMrF7j9RSzKquFLZQCDg11dCaRk59TbSDKJS8GTvfRQsUARKtmiANHbg%3D%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.khilafah.com,http://api.ooni.io/api/v1/measurement/temp-id-139144377
POLR,http://www.khilafah.com,36992,2017-11-25 4:02:03,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=%2Bm8fWZMofdgVUrT6f5wtNrTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuefGshW5JOiArTW%2F1S4xth1lwK2lxbsKMA4Q%2Fcxf3BIY%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.khilafah.com,http://api.ooni.io/api/v1/measurement/temp-id-139144377
PORN,http://www.lesbiansubmission.com,36992,2017-11-25 4:07:01,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=wkmvCX0wv%2BfKZm76DuC3PbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75C4I7X%2BJEeL9CkeCR%2FfNa%2FfofgjL12PiBAI7zpbU9kxujEf9w1U%2F0ViGcqH7SWbiwD0TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvYGmuZuWZKMBlm59ZwJ8m1WH%2FKNTmEqx%2Baxt1pA2gKO2ggTAu1uNDX0qjyNyH1eYZ0kF99grcT%2FztI2RIfNXff8kzEno6uGODoczJu8%2BaB8i69eBIVqsCshEyPR3hvA6STygkqDGuxV561j4yqJOsrgp8I6PMtGlQQLUW1028u0EK8IcTFaT6NoXgpXgaOjf9zO1aO2mIbMsy0WOb1t5T2w8BBDI%2F07ffokoR8DvBM%2Fr5VopN6LNq4DXPy3kwSj97nap7gMKabIITDQWeGik635P730pwsIBFsMeZUiYsrGq4rcUb6pHjq%2BOqlvQjuq3JGHKBLLQFgqJbhJvqByCv0v5Mu4V0iB3RSKO%2F2USAG1CsPuyIvIykrJji9ajaXYFX14cs8s%2Bkhpw2DZAd49ep7%2F023sUJ8j8Sa2Iq8RDohBlPD0lanxCBLeO1Df%2BuMZZ8CW9vCtngQh9KD5dWjfCa%2BJ,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.lesbiansubmission.com,http://api.ooni.io/api/v1/measurement/temp-id-139144391
PORN,http://www.lesbiansubmission.com,36992,2017-11-25 4:07:01,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=wkmvCX0wv%2BfKZm76DuC3PbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CUHaRJhhJKoKwRHsTa3Bord7FPVauKHjo1xDMLbIfbMCqq9xQhQklVZeCYcBFDKSf0TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvYap1csdHQmIhn9w9hWjTZx6Mrn8GVpVBsqL4MknB27jRgUY5RUqbXuzuVw2kNyT2UL9OYzYIYHZ5jHc9TDtnrZ,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.lesbiansubmission.com,http://api.ooni.io/api/v1/measurement/temp-id-139144391
PORN,http://www.lesbiansubmission.com,36992,2017-11-25 4:07:01,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=p1%2FPuFEmUxtzhwAZwWEcwLTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuhvOhdZSmKk7TIQZSoypI2AnRNxGOA1tfqD%2FBSmnqKj8%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.lesbiansubmission.com,http://api.ooni.io/api/v1/measurement/temp-id-139144391
PROV,http://www.lingeriebowl.com,36992,2017-11-25 4:07:20,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=AieozopCB6Rrc75mPF5RIbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CQFWNJ5zmMfR9Zmh3xmA5tumrZm8BH5IUv0RFvijOsRPdV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89PyNzW%2BZFiHVtLv4KvYw3B0k9CmpWcEQZuxxeliXD3eZyjiyTvMGkGNA74SYXlEyEEh0R1518Uiujl9INb3DCwm,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.lingeriebowl.com,http://api.ooni.io/api/v1/measurement/temp-id-139144393
PROV,http://www.lingeriebowl.com,36992,2017-11-25 4:07:20,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=AieozopCB6Rrc75mPF5RIbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuEZOGr3iLSeJ3zwBJ5k3USae8XETGEofRONRoa%2FPLf9c%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.lingeriebowl.com,http://api.ooni.io/api/v1/measurement/temp-id-139144393
PROV,http://www.lingeriebowl.com,36992,2017-11-25 4:07:20,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=UNPtSo3RHT1vDdsrkRQWk7TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75C4yMdnarkfzTzyFN174rqxXCmA2V%2F2Y9NJeGQHinP2VndV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89P9acQHgnW00warB1FEouEip8dJProdpx6cK8z%2B5kpSb986OSAVlTKBbLOIE8zDGTqU1TsxtcNhEeFnG%2FkDdKtCDbnUPrJVJedeH7zNcsfEIfODumdwYef6TxxnsmmXzKZihF7e3o%2BthvM%2BYN5wonkErVxyJyKrtFUAWzzBtVmObHaeo9GUNM0pzLovfSDV5utQ5ne8Y39bEJPt9HX9Xl22jp5bef0uHFSY8pxReOl7spevwzDUPK0nIE2bkKCuOuhpTEeyYFgRmbT1KHC6nR13XijvOHzEeD9cxgn1lZzQhKh81KyRT2OcbcFSP73eRl9jq89V7y%2FSTAbjtqK9G9uyfdlPaYvKWNRGHabok3Q%2B8xfI%2Bln4T0QgVQOVcM%2B%2BT4Yq2TRsq3ScPYG95DumJztpP05T9JfQ8faiPmdxs047TBTK6pYCVhIKUB%2BktsztAUed3Qb%2FOo1WlUgyfJ5BCrAf,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.lingeriebowl.com,http://api.ooni.io/api/v1/measurement/temp-id-139144393
PROV,http://www.lingeriebowl.com,36992,2017-11-25 4:07:20,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=UNPtSo3RHT1vDdsrkRQWk7TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75C4yMdnarkfzTzyFN174rqxXCmA2V%2F2Y9NJeGQHinP2VndV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89PyNzW%2BZFiHVtLv4KvYw3B0k9CmpWcEQZuxxeliXD3eZyjiyTvMGkGNA74SYXlEyEEh0R1518Uiujl9INb3DCwm,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.lingeriebowl.com,http://api.ooni.io/api/v1/measurement/temp-id-139144393
PROV,http://www.lingeriebowl.com,36992,2017-11-25 4:07:20,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=UNPtSo3RHT1vDdsrkRQWk7TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuEZOGr3iLSeJ3zwBJ5k3USae8XETGEofRONRoa%2FPLf9c%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.lingeriebowl.com,http://api.ooni.io/api/v1/measurement/temp-id-139144393
COMT,http://www.lingo.com,36992,2017-11-25 4:07:56,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=IXo1KZV6avlCtIIiWjpU97TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuy%2Bdw8WXfn%2BSQeSaB2fGs%2BejLlaTFtwGQ%2BqSwAQYLmw4%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.lingo.com,http://api.ooni.io/api/v1/measurement/temp-id-139144394
COMT,http://www.lingo.com,36992,2017-11-25 4:07:56,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=IXo1KZV6avlCtIIiWjpU97TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CrkYaBgPMv%2FyX5tNmrJ0frSV3d5BeFVe%2FUdwNe%2BUIQALdV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89P9acQHgnW00warB1FEouEip8dJProdpx6cK8z%2B5kpSb986OSAVlTKBbLOIE8zDGTqU1TsxtcNhEeFnG%2FkDdKtCDbnUPrJVJedeH7zNcsfEIfODumdwYef6TxxnsmmXzKZihF7e3o%2BthvM%2BYN5wonkErVxyJyKrtFUAWzzBtVmObHaeo9GUNM0pzLovfSDV5uvLHyYHKPPSUi8c5kfe0uasqoT4XUeDEUT1NzHb3RizycYva6TxF5Z6K3SpwuOHZQwmCWPiKpX1xgfi%2Bc3pJLlRBBTDKrdfHpZ7TIPonpeiTO8NoLhNNs4vXeja9PXGSiokkfep7HHP8DhSdyUlQs4EL9S7s6O4T6lxT7SMe3nFGhzmaJKxbDAExbEruei1bOvjTyai7Kn%2Fn2L%2BtdLkzxuilfkSVY%2FDzpnFvPSJVLhrOVass8fxCq%2BHkikjb3oFHQ3P0iW8a5Bcmu8DrReWeZbPadD3S3Bqype9WZNoYI4rL1TH6x%2FKQ7L1fvjeHVpJSBfH7k8BERAC1WSXyh7Qgrb3,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.lingo.com,http://api.ooni.io/api/v1/measurement/temp-id-139144394
COMT,http://www.lingo.com,36992,2017-11-25 4:07:56,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=IXo1KZV6avlCtIIiWjpU97TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CrkYaBgPMv%2FyX5tNmrJ0frSV3d5BeFVe%2FUdwNe%2BUIQALdV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89Pim%2BUOJzOoBUZg3ExVFVrIuAU%2B0mDSoooLrNwQKPuGEPyjs8Wt4L0QG6FF%2Be8njPrxAdWzP%2BQII5vOHzRLH81kjBEBFio2j6791w6kcHddkA%3D%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.lingo.com,http://api.ooni.io/api/v1/measurement/temp-id-139144394
HACK,http://www.malware.com,36992,2017-11-25 4:12:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=LMKHdFBQQQnqnvAiVgoYBbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuT1qk2XDM1x1ya5vvcl8x1%2FzKAINM2Btr58CZH2mZcgg%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.malware.com,http://api.ooni.io/api/v1/measurement/temp-id-139144418
HACK,http://www.malware.com,36992,2017-11-25 4:12:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=TTQlR%2FZ8GnuaUGKFe3Jn2bTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75C2rJ8fTAkXcfu8%2FIcbhSRgCgiJhO0cihA1iRDOkeAd3MmPaou%2B2k6Kce3%2BsSQGsBX0TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvYuUGfXw3UkdG4x15Zzj0qG6NtTvbHgBWQvaDdvHe77nIHb0hQTV0kxkCBUYSLtJtX6XSa%2BOkaM5hIhP54NX0tl,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.malware.com,http://api.ooni.io/api/v1/measurement/temp-id-139144418
HACK,http://www.malware.com,36992,2017-11-25 4:12:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=TTQlR%2FZ8GnuaUGKFe3Jn2bTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuT1qk2XDM1x1ya5vvcl8x1%2FzKAINM2Btr58CZH2mZcgg%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.malware.com,http://api.ooni.io/api/v1/measurement/temp-id-139144418
HACK,http://www.malware.com,36992,2017-11-25 4:12:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=ySIxDZ87QP9Ys85BcbdcT7TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuT1qk2XDM1x1ya5vvcl8x1%2FzKAINM2Btr58CZH2mZcgg%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.malware.com,http://api.ooni.io/api/v1/measurement/temp-id-139144418
HACK,http://www.malware.com,36992,2017-11-25 4:12:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=LMKHdFBQQQnqnvAiVgoYBbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CBteykW8tKRlpZdAZEVMJgYmylDgwr%2F1ifVvXCMMmfbXdV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89P9acQHgnW00warB1FEouEip8dJProdpx6cK8z%2B5kpSb986OSAVlTKBbLOIE8zDGTqU1TsxtcNhEeFnG%2FkDdKtCDbnUPrJVJedeH7zNcsfEIfODumdwYef6TxxnsmmXzKZihF7e3o%2BthvM%2BYN5wonkErVxyJyKrtFUAWzzBtVmObHaeo9GUNM0pzLovfSDV5utooSbae%2FtgUC9vAodDnE7iWeyiMXJWqRCYonABXcv1xXMf2bW0VncqFLSkOeKg4dhpTEeyYFgRmbT1KHC6nR13XijvOHzEeD9cxgn1lZzQhKh81KyRT2OcbcFSP73eRl8IhB2eDSMbXdUHMx3xktiaAp021MVc%2F%2BSqYd5KmOes7IMxx1l4hn8eFWH%2Fb2fFWpsk6rf%2BBW0Eu9%2FLNOsbau%2BHK%2BUZydWnwJmP0iPR7DvvBqSHdQURr5%2FwVVqg1nrr912UtYIilJHj8z%2FvxcaeMJDt,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.malware.com,http://api.ooni.io/api/v1/measurement/temp-id-139144418
HACK,http://www.malware.com,36992,2017-11-25 4:12:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=LMKHdFBQQQnqnvAiVgoYBbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CBteykW8tKRlpZdAZEVMJgYmylDgwr%2F1ifVvXCMMmfbXdV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89NAPCjwAs7UziViW8%2FNj9yjZODawmuHSNsxvT2w1v5ZXoCsKWljah8SCVh7x1U6ARdqDRIh8jsYiOwNtJFgDosZ,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.malware.com,http://api.ooni.io/api/v1/measurement/temp-id-139144418
PUBH,http://www.medecinsdumonde.org,36992,2017-11-25 4:14:34,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=1Nxg8tPbVTWUD2JoxZFN%2BbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CA4sSxrtSQBDtxgXfepVSUTxFcgdOskb6eT0%2BMQtDlMp0ApGrYrX2shrsLtxkB4J50TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvYLkwTTlvNbhZ30v4CRHvD7WlwXnyRGXi5LouW8lVYdimEWXakaqPVodomJRw%2BHL2hjNVRY61ROOKM2twYlSBAg,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.medecinsdumonde.org,http://api.ooni.io/api/v1/measurement/temp-id-139144424
PUBH,http://www.medecinsdumonde.org,36992,2017-11-25 4:14:34,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=v9zYJtTjVER599%2Bn6ZTXM7TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75Cm%2BSvQD0fgpos%2Blj1o65wyK4M8XwO4rVWErsO7sbBXE90ElRMCLHtWIU2%2FNTCA8Tm0TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvYGmuZuWZKMBlm59ZwJ8m1WH%2FKNTmEqx%2Baxt1pA2gKO2ggTAu1uNDX0qjyNyH1eYZ0kF99grcT%2FztI2RIfNXff8kzEno6uGODoczJu8%2BaB8i69eBIVqsCshEyPR3hvA6STygkqDGuxV561j4yqJOsrgp8I6PMtGlQQLUW1028u0EK8IcTFaT6NoXgpXgaOjf9x%2FR9Mj9XjB5WkxH5UUCW1IiWayMoPSCRMzoyt%2FjK7SJ8G%2BcihxmK8yB1a675oQQTjzAcs2VCj889fdFV2gtXymrUA5JNfXtghCV2v1IoR5jRj5vEPohvu6%2F5CoDpylv5EbY%2BDXpxyhEbPF5HhvvYYuaELf2dixQPq96OlWia3HzdCTsfTjNJ9ZwFx4uYsJOr8kNlDJJwT4IrDbKgM4Rm90VFoCGuIPzetHPhBtz4h3%2Fy2eD1lEDVVFHuR98aPcQZtnpjuUujs8NVELKa7CgE%2B7Jg7NugwCGHZgKtGn%2FRpP8A%3D%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.medecinsdumonde.org,http://api.ooni.io/api/v1/measurement/temp-id-139144424
PUBH,http://www.medecinsdumonde.org,36992,2017-11-25 4:14:34,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=v9zYJtTjVER599%2Bn6ZTXM7TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75Cm%2BSvQD0fgpos%2Blj1o65wyK4M8XwO4rVWErsO7sbBXE90ElRMCLHtWIU2%2FNTCA8Tm0TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvYLkwTTlvNbhZ30v4CRHvD7WlwXnyRGXi5LouW8lVYdimEWXakaqPVodomJRw%2BHL2hjNVRY61ROOKM2twYlSBAg,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.medecinsdumonde.org,http://api.ooni.io/api/v1/measurement/temp-id-139144424
PUBH,http://www.medecinsdumonde.org,36992,2017-11-25 4:14:34,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=v9zYJtTjVER599%2Bn6ZTXM7TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDupGl3Wx3RCh4BuGWASkDIrLz0dD1gLfnGjHlRWhIwwIQ%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.medecinsdumonde.org,http://api.ooni.io/api/v1/measurement/temp-id-139144424
PUBH,http://www.medecinsdumonde.org,36992,2017-11-25 4:14:34,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=1Nxg8tPbVTWUD2JoxZFN%2BbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDupGl3Wx3RCh4BuGWASkDIrLz0dD1gLfnGjHlRWhIwwIQ%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171125T010500Z_AS36992_2ricu22hGKqR36UbgG8ahpzQKfm601UvFmzCG47T0U2hauyFyR?input=http://www.medecinsdumonde.org,http://api.ooni.io/api/v1/measurement/temp-id-139144424
